Invoice,StockCode,StockCode Categories,Description,Quantity,InvoiceDate, Price ,Customer ID,Country
495187,22222,Numeric,CAKE PLATE LOVEBIRD WHITE,2,21-01-2010, £4.95 ,13148,United Kingdom
495187,35971,Numeric,ROSE FOLKART HEART DECORATIONS,6,21-01-2010, £1.25 ,13148,United Kingdom
495187,21422,Numeric,PORCELAIN ROSE SMALL,6,21-01-2010, £0.85 ,13148,United Kingdom
495187,21421,Numeric,PORCELAIN ROSE LARGE ,6,21-01-2010, £1.25 ,13148,United Kingdom
495187,21474,Numeric,SWEETHEART CREAM STEEL FOLDIN BENCH,1,21-01-2010, £19.95 ,13148,United Kingdom
495187,21473,Numeric,SWEETHEART CREAM STEEL TABLE RECT,1,21-01-2010, £19.95 ,13148,United Kingdom
495186,85042,Numeric,ANTIQUE LILY FAIRY LIGHTS,1,21-01-2010, £4.25 ,15311,United Kingdom
495186,21321,Numeric,GLASS CHALICE BLUE  LARGE ,1,21-01-2010, £2.10 ,15311,United Kingdom
495186,37451,Numeric,CERAMIC CAKE TEAPOT WITH CHERRY,1,21-01-2010, £4.25 ,15311,United Kingdom
495186,37447,Numeric,CERAMIC CAKE DESIGN SPOTTED PLATE,4,21-01-2010, £1.25 ,15311,United Kingdom
495186,85047,Numeric,WHITE BEADED GARLAND STRING 20LIGHT,1,21-01-2010, £5.55 ,15311,United Kingdom
495186,21218,Numeric,RED SPOTTY BISCUIT TIN,1,21-01-2010, £3.25 ,15311,United Kingdom
495186,37449,Numeric,CERAMIC CAKE STAND + HANGING CAKES,1,21-01-2010, £8.50 ,15311,United Kingdom
495186,37446,Numeric,MINI CAKE STAND WITH HANGING CAKES,1,21-01-2010, £1.25 ,15311,United Kingdom
495189,82607A,Other,GLASS BONBON JAR PARFUME AUX FLEURE,6,21-01-2010, £1.25 ,15682,United Kingdom
495189,21415,Numeric,CLAM SHELL SMALL ,6,21-01-2010, £2.10 ,15682,United Kingdom
495189,22258,Numeric,FELT FARM ANIMAL RABBIT,12,21-01-2010, £1.25 ,15682,United Kingdom
495189,85186C,Other,BUNNY EGG GARLAND,24,21-01-2010, £0.42 ,15682,United Kingdom
495189,21758,Numeric,VINTAGE SHELLS PRINT,2,21-01-2010, £6.45 ,15682,United Kingdom
495189,21164,Numeric,HOME SWEET HOME METAL SIGN ,6,21-01-2010, £2.95 ,15682,United Kingdom
495189,85113,Numeric,POLKA DOT PISTACHIO PAIL,6,21-01-2010, £2.10 ,15682,United Kingdom
495189,21442,Numeric,GREEN BIRDHOUSE DECORATION,12,21-01-2010, £0.85 ,15682,United Kingdom
495189,20738,Numeric,GREEN MINI TAPE MEASURE ,10,21-01-2010, £0.85 ,15682,United Kingdom
495189,21717,Numeric,EASTER TIN BUCKET,8,21-01-2010, £2.55 ,15682,United Kingdom
495190,21257,Numeric,VICTORIAN SEWING BOX MEDIUM,1,21-01-2010, £7.95 ,14606,United Kingdom
495190,79160,Numeric,HEART SHAPE WIRELESS DOORBELL,1,21-01-2010, £2.10 ,14606,United Kingdom
495190,37494A,Other,FAIRY CAKE CERAMIC BUTTER DISH,1,21-01-2010, £2.95 ,14606,United Kingdom
495191,84933D,Other,UNKNOWN,4,21-01-2010, £-   ,Unknown,United Kingdom
495193,84836,Numeric,ZINC METAL HEART DECORATION,8,21-01-2010, £1.25 ,14606,United Kingdom
495193,17003,Numeric,BROCADE RING PURSE ,1,21-01-2010, £0.21 ,14606,United Kingdom
495193,21864,Numeric,UNION JACK FLAG PASSPORT COVER ,1,21-01-2010, £2.10 ,14606,United Kingdom
495193,21901,Numeric,"KEY FOB , BACK DOOR ",1,21-01-2010, £0.65 ,14606,United Kingdom
495193,85130B,Other,BEADED CRYSTAL HEART GREEN LARGE,3,21-01-2010, £1.65 ,14606,United Kingdom
495193,84990,Numeric,60 GOLD AND SILVER FAIRY CAKE CASES,3,21-01-2010, £0.55 ,14606,United Kingdom
495193,21125,Numeric,SET 6 FOOTBALL CELEBRATION CANDLES,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,21285,Numeric,RETRO SPOT CANDLE  MEDIUM,1,21-01-2010, £2.10 ,14606,United Kingdom
495193,21564,Numeric,PINK  HEART SHAPE LOVE BUCKET ,1,21-01-2010, £2.95 ,14606,United Kingdom
495193,21931,Numeric,JUMBO STORAGE BAG SUKI,1,21-01-2010, £1.95 ,14606,United Kingdom
495193,21845,Numeric,DAIRY MAID STRIPE MUG,1,21-01-2010, £2.95 ,14606,United Kingdom
495193,22138,Numeric,BAKING SET 9 PIECE RETROSPOT ,2,21-01-2010, £4.95 ,14606,United Kingdom
495193,21555,Numeric,CERAMIC STRAWBERRY TRINKET TRAY,3,21-01-2010, £2.55 ,14606,United Kingdom
495193,84375,Numeric,SET OF 20 KIDS COOKIE CUTTERS,1,21-01-2010, £1.95 ,14606,United Kingdom
495193,22273,Numeric,FELTCRAFT DOLL MOLLY,1,21-01-2010, £2.95 ,14606,United Kingdom
495193,22271,Numeric,FELTCRAFT DOLL ROSIE,1,21-01-2010, £2.95 ,14606,United Kingdom
495193,84520B,Other,PACK 20 ENGLISH ROSE PAPER NAPKINS,2,21-01-2010, £0.85 ,14606,United Kingdom
495193,21481,Numeric,FAWN BLUE HOT WATER BOTTLE,1,21-01-2010, £2.95 ,14606,United Kingdom
495193,22120,Numeric,WELCOME  WOODEN BLOCK LETTERS,1,21-01-2010, £9.95 ,14606,United Kingdom
495193,21669,Numeric,BLUE STRIPE CERAMIC DRAWER KNOB,12,21-01-2010, £1.25 ,14606,United Kingdom
495193,82580,Numeric,BATHROOM METAL SIGN,1,21-01-2010, £0.55 ,14606,United Kingdom
495193,21136,Numeric,PAINTED METAL PEARS ASSORTED,8,21-01-2010, £1.69 ,14606,United Kingdom
495193,21448,Numeric,12 DAISY PEGS IN WOOD BOX,1,21-01-2010, £1.65 ,14606,United Kingdom
495193,21135,Numeric,VICTORIAN  METAL POSTCARD SPRING,8,21-01-2010, £1.69 ,14606,United Kingdom
495193,20966,Numeric,SANDWICH BATH SPONGE,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,21677,Numeric,HEARTS  STICKERS,6,21-01-2010, £0.85 ,14606,United Kingdom
495193,82552,Numeric,WASHROOM METAL SIGN,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,21770,Numeric,OPEN CLOSED METAL SIGN,1,21-01-2010, £4.95 ,14606,United Kingdom
495193,21908,Numeric,CHOCOLATE THIS WAY METAL SIGN,1,21-01-2010, £2.10 ,14606,United Kingdom
495193,21186,Numeric,WHITE DOVE HONEYCOMB PAPER GARLAND,1,21-01-2010, £1.65 ,14606,United Kingdom
495193,84050,Numeric,PINK HEART SHAPE EGG FRYING PAN,1,21-01-2010, £1.65 ,14606,United Kingdom
495193,21629,Numeric,SQUARE FLOOR CUSHION VINTAGE RED,1,21-01-2010, £7.95 ,14606,United Kingdom
495193,21630,Numeric,FLOOR CUSHION ELEPHANT CARNIVAL,1,21-01-2010, £8.95 ,14606,United Kingdom
495193,20681,Numeric,PINK SPOTTY CHILDS UMBRELLA,1,21-01-2010, £3.25 ,14606,United Kingdom
495193,21934,Numeric,SKULL SHOULDER BAG,1,21-01-2010, £1.65 ,14606,United Kingdom
495193,22333,Numeric,RETRO SPORT PARTY BAG + STICKER SET,1,21-01-2010, £1.65 ,14606,United Kingdom
495193,85176,Numeric,SEWING SUSAN 21 NEEDLE SET,1,21-01-2010, £0.85 ,14606,United Kingdom
495193,84507B,Other,STRIPES DESIGN MONKEY DOLL,1,21-01-2010, £2.55 ,14606,United Kingdom
495193,47566B,Other,TEA TIME PARTY BUNTING,1,21-01-2010, £4.65 ,14606,United Kingdom
495193,21550,Numeric,CERAMIC BIRDHOUSE CRESTED TIT LARGE,1,21-01-2010, £5.95 ,14606,United Kingdom
495193,22097,Numeric,SWALLOW SQUARE TISSUE BOX,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,85053,Numeric,FRENCH ENAMEL CANDLEHOLDER,5,21-01-2010, £2.10 ,14606,United Kingdom
495193,82607A,Other,GLASS BONBON JAR PARFUME AUX FLEURE,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,21775,Numeric,DECORATIVE FLORE BATHROOM BOTTLE,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,21773,Numeric,DECORATIVE ROSE BATHROOM BOTTLE,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,21774,Numeric,DECORATIVE CATS BATHROOM BOTTLE,1,21-01-2010, £1.25 ,14606,United Kingdom
495193,85062,Numeric,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1,21-01-2010, £1.65 ,14606,United Kingdom
495193,21624,Numeric,VINTAGE UNION JACK DOORSTOP,1,21-01-2010, £5.95 ,14606,United Kingdom
495193,48197,Numeric,DOOR MAT BIRD ON THE WIRE,1,21-01-2010, £6.75 ,14606,United Kingdom
495193,48116,Numeric,DOOR MAT MULTICOLOUR STRIPE,1,21-01-2010, £6.75 ,14606,United Kingdom
495193,20749,Numeric,ASSORTED COLOUR MINI CASES,1,21-01-2010, £7.95 ,14606,United Kingdom
495192,21975,Numeric,PACK OF 60 DINOSAUR CAKE CASES,24,21-01-2010, £0.55 ,14293,United Kingdom
495192,20725,Numeric,LUNCH BAG RED SPOTTY,10,21-01-2010, £1.65 ,14293,United Kingdom
495192,20727,Numeric,LUNCH BAG  BLACK SKULL.,10,21-01-2010, £1.65 ,14293,United Kingdom
495192,20726,Numeric,LUNCH BAG WOODLAND,10,21-01-2010, £1.65 ,14293,United Kingdom
495192,22352,Numeric,LUNCHBOX WITH CUTLERY RETROSPOT ,6,21-01-2010, £2.55 ,14293,United Kingdom
495192,21212,Numeric,PACK OF 72 RETRO SPOT CAKE CASES,24,21-01-2010, £0.55 ,14293,United Kingdom
495192,48194,Numeric,DOORMAT HEARTS,6,21-01-2010, £6.75 ,14293,United Kingdom
495192,70006,Numeric,LOVE HEART POCKET WARMER,24,21-01-2010, £1.65 ,14293,United Kingdom
495192,84378,Numeric,SET OF 3 HEART COOKIE CUTTERS,12,21-01-2010, £1.25 ,14293,United Kingdom
495192,84050,Numeric,PINK HEART SHAPE EGG FRYING PAN,18,21-01-2010, £1.65 ,14293,United Kingdom
495192,84992,Numeric,72 SWEETHEART FAIRY CAKE CASES,24,21-01-2010, £0.55 ,14293,United Kingdom
495192,22195,Numeric,LARGE HEART MEASURING SPOONS,12,21-01-2010, £1.65 ,14293,United Kingdom
495193,85232B,Other,SET/3 RUSSIAN DOLL STACKING TINS,1,21-01-2010, £4.95 ,14606,United Kingdom
495193,21259,Numeric,VICTORIAN SEWING BOX SMALL ,1,21-01-2010, £5.95 ,14606,United Kingdom
495192,22196,Numeric,SMALL HEART MEASURING SPOONS,12,21-01-2010, £0.85 ,14293,United Kingdom
495192,21843,Numeric,RETRO SPOT CAKE STAND,6,21-01-2010, £10.95 ,14293,United Kingdom
495194,37410,Numeric,BLACK AND WHITE PAISLEY FLOWER MUG,6012,21-01-2010, £0.10 ,13902,Denmark
495194,16051,Numeric,TEATIME PENCIL W STAMP ASST,866,21-01-2010, £0.06 ,13902,Denmark
495194,16044,Numeric,POP-ART FLUORESCENT PENS,6144,21-01-2010, £0.06 ,13902,Denmark
495194,21702,Numeric,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2040,21-01-2010, £0.30 ,13902,Denmark
495194,17109C,Other,FLOWER FAIRY INCENSE ROSE,2520,21-01-2010, £0.15 ,13902,Denmark
495194,17109B,Other,FLOWER FAIRY INCENSE LAVENDER,3888,21-01-2010, £0.15 ,13902,Denmark
495194,16254,Numeric,TRANSPARENT ACRYLIC TAPE DISPENSER,864,21-01-2010, £0.25 ,13902,Denmark
495194,20889,Numeric,JARDIN DE FEMME SCENTED CANDLE,408,21-01-2010, £0.30 ,13902,Denmark
495194,20759,Numeric,CHRYSANTHEMUM POCKET BOOK ,5280,21-01-2010, £0.10 ,13902,Denmark
495194,20758,Numeric,ABSTRACT CIRCLES POCKET BOOK,4800,21-01-2010, £0.10 ,13902,Denmark
495194,20757,Numeric,RED DAISY POCKET BOOK ,4800,21-01-2010, £0.10 ,13902,Denmark
495194,20756,Numeric,GREEN FERN POCKET BOOK,5280,21-01-2010, £0.10 ,13902,Denmark
495194,20755,Numeric,BLUE PAISLEY POCKET BOOK,4320,21-01-2010, £0.10 ,13902,Denmark
495194,20991,Numeric,JAZZ HEARTS MAGNETIC MEMO PAD,6768,21-01-2010, £0.10 ,13902,Denmark
495194,20993,Numeric,JAZZ HEARTS MEMO PAD,9312,21-01-2010, £0.10 ,13902,Denmark
495195,21626,Numeric,VINTAGE UNION JACK PENNANT,12,21-01-2010, £1.95 ,13089,United Kingdom
495195,71459,Numeric,HANGING JAM JAR T-LIGHT HOLDER,12,21-01-2010, £0.85 ,13089,United Kingdom
495195,21621,Numeric,VINTAGE UNION JACK BUNTING,2,21-01-2010, £8.50 ,13089,United Kingdom
495195,47566,Numeric,PARTY BUNTING,5,21-01-2010, £4.65 ,13089,United Kingdom
495195,21080,Numeric,SET/20 RED SPOTTY PAPER NAPKINS ,12,21-01-2010, £0.85 ,13089,United Kingdom
495195,84750B,Other,BLACK SMALL GLASS CAKE STAND,8,21-01-2010, £1.95 ,13089,United Kingdom
495195,84750A,Other,PINK SMALL GLASS CAKE STAND,8,21-01-2010, £1.95 ,13089,United Kingdom
495195,84985B,Other,SET OF 72 BLACK PAPER DOILIES ,12,21-01-2010, £1.45 ,13089,United Kingdom
495195,21214,Numeric,SET OF 72 IVORY PAPER DOILIES,12,21-01-2010, £1.45 ,13089,United Kingdom
495195,21135,Numeric,VICTORIAN  METAL POSTCARD SPRING,8,21-01-2010, £1.69 ,13089,United Kingdom
495195,21667,Numeric,GLASS CAKE COVER AND PLATE,1,21-01-2010, £16.95 ,13089,United Kingdom
495195,21955,Numeric,  DOORMAT UNION JACK GUNS AND ROSES,4,21-01-2010, £6.75 ,13089,United Kingdom
495195,82600,Numeric,NO SINGING METAL SIGN,12,21-01-2010, £2.10 ,13089,United Kingdom
495195,84692,Numeric,BOX OF 24 COCKTAIL PARASOLS,25,21-01-2010, £0.42 ,13089,United Kingdom
495195,21447,Numeric,12 IVORY ROSE PEG PLACE SETTINGS,12,21-01-2010, £1.25 ,13089,United Kingdom
495195,85060,Numeric,WOOD FAN WITH FLOWER DESIGN,12,21-01-2010, £1.25 ,13089,United Kingdom
495195,21076,Numeric,SET/20 COLLAGE PAPER NAPKIN ,12,21-01-2010, £0.85 ,13089,United Kingdom
495195,84836,Numeric,ZINC METAL HEART DECORATION,12,21-01-2010, £1.25 ,13089,United Kingdom
495195,84946,Numeric,ANTIQUE SILVER TEA GLASS ETCHED,12,21-01-2010, £1.25 ,13089,United Kingdom
495195,21284,Numeric,RETRO SPOT CANDLE  SMALL,12,21-01-2010, £1.69 ,13089,United Kingdom
495195,79000,Numeric,MOROCCAN TEA GLASS,12,21-01-2010, £0.85 ,13089,United Kingdom
495195,21256,Numeric,"FRENCH BOTTLE, BRASSERIE DES ARTIST",6,21-01-2010, £1.65 ,13089,United Kingdom
495195,82607C,Other,GLASS BONBON JAR. SUPERFINES,6,21-01-2010, £1.25 ,13089,United Kingdom
495195,82607A,Other,GLASS BONBON JAR PARFUME AUX FLEURE,6,21-01-2010, £1.25 ,13089,United Kingdom
495196,21086,Numeric,SET/6 RED SPOTTY PAPER CUPS,4,21-01-2010, £0.65 ,12748,United Kingdom
495196,21094,Numeric,SET/6 RED SPOTTY PAPER PLATES,4,21-01-2010, £0.85 ,12748,United Kingdom
495196,21122,Numeric,SET/10 PINK SPOTTY PARTY CANDLES,2,21-01-2010, £1.25 ,12748,United Kingdom
495196,21124,Numeric,SET/10 BLUE SPOTTY PARTY CANDLES,2,21-01-2010, £1.25 ,12748,United Kingdom
495196,21121,Numeric,SET/10 RED SPOTTY PARTY CANDLES,2,21-01-2010, £1.25 ,12748,United Kingdom
495196,22083,Numeric,PAPER CHAIN KIT RETRO SPOT,1,21-01-2010, £2.95 ,12748,United Kingdom
495196,22088,Numeric,PAPER BUNTING COLOURED LACE,2,21-01-2010, £2.95 ,12748,United Kingdom
495196,22090,Numeric,PAPER BUNTING RETRO SPOTS,1,21-01-2010, £2.95 ,12748,United Kingdom
495197,22081,Numeric,RIBBON REEL FLORA + FAUNA ,10,21-01-2010, £1.65 ,16233,United Kingdom
495197,84029E,Other,RED WOOLLY HOTTIE WHITE HEART.,24,21-01-2010, £2.95 ,16233,United Kingdom
495197,21488,Numeric,RED WHITE SCARF  HOT WATER BOTTLE,8,21-01-2010, £3.95 ,16233,United Kingdom
495197,22076,Numeric,6 RIBBONS EMPIRE  ,12,21-01-2010, £1.65 ,16233,United Kingdom
495197,85049E,Other,SCANDINAVIAN REDS RIBBONS,24,21-01-2010, £1.25 ,16233,United Kingdom
495197,85049H,Other,URBAN BLACK RIBBONS ,24,21-01-2010, £1.25 ,16233,United Kingdom
495197,22078,Numeric,RIBBON REEL LACE DESIGN ,10,21-01-2010, £2.10 ,16233,United Kingdom
495197,22079,Numeric,RIBBON REEL HEARTS DESIGN ,10,21-01-2010, £1.65 ,16233,United Kingdom
495197,22080,Numeric,RIBBON REEL SPOTS DESIGN ,10,21-01-2010, £1.65 ,16233,United Kingdom
495197,85049B,Other,LUSH GREENS RIBBONS,12,21-01-2010, £1.25 ,16233,United Kingdom
495197,22082,Numeric,RIBBON REEL STRIPES DESIGN ,10,21-01-2010, £1.65 ,16233,United Kingdom
495198,85099B,Other,JUMBO BAG RED WHITE SPOTTY ,100,21-01-2010, £1.65 ,14160,United Kingdom
495198,84050,Numeric,PINK HEART SHAPE EGG FRYING PAN,72,21-01-2010, £1.25 ,14160,United Kingdom
495198,22131,Numeric,FOOD CONTAINER SET 3 LOVE HEART ,72,21-01-2010, £1.65 ,14160,United Kingdom
495199,17061,Numeric,UNKNOWN,1198,21-01-2010, £-   ,Unknown,United Kingdom
495200,22224,Numeric,WHITE LOVEBIRD LANTERN,10,21-01-2010, £2.95 ,17320,United Kingdom
495200,22218,Numeric,CAKE STAND LACE WHITE,4,21-01-2010, £4.25 ,17320,United Kingdom
495200,82494L,Other,WOODEN FRAME ANTIQUE WHITE ,6,21-01-2010, £2.95 ,17320,United Kingdom
495200,22217,Numeric,T-LIGHT HOLDER HANGING LACE,16,21-01-2010, £1.25 ,17320,United Kingdom
495200,84946,Numeric,ANTIQUE SILVER TEA GLASS ETCHED,18,21-01-2010, £1.25 ,17320,United Kingdom
495200,22151,Numeric,PLACE SETTING WHITE HEART,48,21-01-2010, £0.42 ,17320,United Kingdom
495200,82600,Numeric,NO SINGING METAL SIGN,12,21-01-2010, £2.10 ,17320,United Kingdom
495200,85152,Numeric,HAND OVER THE CHOCOLATE   SIGN ,12,21-01-2010, £2.10 ,17320,United Kingdom
495200,82599,Numeric,FANNY'S REST STOPMETAL SIGN,4,21-01-2010, £2.10 ,17320,United Kingdom
495200,21175,Numeric,GIN + TONIC DIET METAL SIGN,12,21-01-2010, £2.10 ,17320,United Kingdom
495200,82486,Numeric,WOOD S/3 CABINET ANT WHITE FINISH,4,21-01-2010, £7.95 ,17320,United Kingdom
495200,48129,Numeric,DOOR MAT TOPIARY,1,21-01-2010, £6.75 ,17320,United Kingdom
495200,48187,Numeric,DOOR MAT NEW ENGLAND,1,21-01-2010, £6.75 ,17320,United Kingdom
495200,48116,Numeric,DOOR MAT MULTICOLOUR STRIPE,2,21-01-2010, £6.75 ,17320,United Kingdom
495200,22365,Numeric,DOORMAT RESPECTABLE HOUSE,3,21-01-2010, £6.75 ,17320,United Kingdom
495200,20685,Numeric,RED SPOTTY COIR DOORMAT,2,21-01-2010, £6.75 ,17320,United Kingdom
495200,48184,Numeric,DOOR MAT ENGLISH ROSE ,1,21-01-2010, £6.75 ,17320,United Kingdom
495200,48173C,Other,DOOR MAT BLACK FLOCK ,1,21-01-2010, £6.75 ,17320,United Kingdom
495200,48189,Numeric,DOOR MAT FRIENDSHIP ,1,21-01-2010, £6.75 ,17320,United Kingdom
495204,16200A,Other,UNKNOWN,3,21-01-2010, £-   ,Unknown,United Kingdom
495205,20844,Numeric,UNKNOWN,4,21-01-2010, £-   ,Unknown,United Kingdom
495206,20751,Numeric,FUNKY WASHING UP GLOVES ASSORTED,1,21-01-2010, £2.10 ,16126,United Kingdom
495206,20754,Numeric,RETRO RED SPOTTY WASHING UP GLOVES,1,21-01-2010, £2.10 ,16126,United Kingdom
495206,48195,Numeric,DOOR MAT GREEN PAISLEY ,1,21-01-2010, £6.75 ,16126,United Kingdom
495206,21316,Numeric,SMALL CHUNKY GLASS ROMAN  BOWL,1,21-01-2010, £2.95 ,16126,United Kingdom
495206,22030,Numeric,SWALLOWS GREETING CARD,12,21-01-2010, £0.42 ,16126,United Kingdom
495206,21497,Numeric,FANCY FONTS BIRTHDAY WRAP,25,21-01-2010, £0.42 ,16126,United Kingdom
495206,20971,Numeric,PINK BLUE FELT CRAFT TRINKET BOX,24,21-01-2010, £1.25 ,16126,United Kingdom
495206,21312,Numeric,LARGE CHUNKY GLASS ROMAN BOWL,1,21-01-2010, £6.75 ,16126,United Kingdom
495206,20972,Numeric,PINK CREAM FELT CRAFT TRINKET BOX ,36,21-01-2010, £1.25 ,16126,United Kingdom
495206,20971,Numeric,PINK BLUE FELT CRAFT TRINKET BOX,12,21-01-2010, £1.25 ,16126,United Kingdom
495206,21428,Numeric,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,21-01-2010, £4.25 ,16126,United Kingdom
495206,22148,Numeric,EASTER CRAFT 4 CHICKS ,8,21-01-2010, £1.95 ,16126,United Kingdom
495206,21622,Numeric,VINTAGE UNION JACK CUSHION COVER,1,21-01-2010, £4.95 ,16126,United Kingdom
495206,21621,Numeric,VINTAGE UNION JACK BUNTING,4,21-01-2010, £8.50 ,16126,United Kingdom
495206,22273,Numeric,FELTCRAFT DOLL MOLLY,3,21-01-2010, £2.95 ,16126,United Kingdom
495206,22139,Numeric,RETRO SPOT TEA SET CERAMIC 11 PC ,2,21-01-2010, £4.95 ,16126,United Kingdom
495206,22271,Numeric,FELTCRAFT DOLL ROSIE,4,21-01-2010, £2.95 ,16126,United Kingdom
495206,22147,Numeric,FELTCRAFT BUTTERFLY HEARTS,5,21-01-2010, £1.45 ,16126,United Kingdom
495206,22149,Numeric,FELTCRAFT 6 FLOWER FRIENDS,7,21-01-2010, £2.10 ,16126,United Kingdom
495206,22147,Numeric,FELTCRAFT BUTTERFLY HEARTS,2,21-01-2010, £1.45 ,16126,United Kingdom
495206,21622,Numeric,VINTAGE UNION JACK CUSHION COVER,3,21-01-2010, £4.95 ,16126,United Kingdom
495206,21034,Numeric,REX CASH+CARRY JUMBO SHOPPER,3,21-01-2010, £0.95 ,16126,United Kingdom
495207,21254,Numeric,UNKNOWN,12,21-01-2010, £-   ,Unknown,United Kingdom
495208,21535,Numeric,RETRO SPOT SMALL MILK JUG,1,21-01-2010, £2.55 ,18037,United Kingdom
495208,22073,Numeric,RETRO SPOT STORAGE JAR,1,21-01-2010, £3.75 ,18037,United Kingdom
495208,21216,Numeric,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,21-01-2010, £4.95 ,18037,United Kingdom
495210,16044,Numeric,UNKNOWN,1129,21-01-2010, £-   ,Unknown,United Kingdom
495211,16254,Numeric,UNKNOWN,109,21-01-2010, £-   ,Unknown,United Kingdom
495209,16051,Numeric,UNKNOWN,378,21-01-2010, £-   ,Unknown,United Kingdom
495212,21325,Numeric,UNKNOWN,2,21-01-2010, £-   ,Unknown,United Kingdom
495213,21406,Numeric,UNKNOWN,8,21-01-2010, £-   ,Unknown,United Kingdom
495214,20937,Numeric,UNKNOWN,170,21-01-2010, £-   ,Unknown,United Kingdom
495215,22358,Numeric,KINGS CHOICE TEA CADDY ,6,21-01-2010, £2.95 ,15126,United Kingdom
495215,85221,Numeric,ASSORTED COLOUR SILK COIN PURSE,12,21-01-2010, £1.25 ,15126,United Kingdom
495215,22112,Numeric,CHOCOLATE HOT WATER BOTTLE,3,21-01-2010, £4.95 ,15126,United Kingdom
495215,47566,Numeric,PARTY BUNTING,10,21-01-2010, £4.65 ,15126,United Kingdom
495215,22254,Numeric,FELT TOADSTOOL LARGE,12,21-01-2010, £1.25 ,15126,United Kingdom
495215,22265,Numeric,EASTER DECORATION NATURAL CHICK,24,21-01-2010, £0.65 ,15126,United Kingdom
495215,22219,Numeric,LOVEBIRD HANGING DECORATION WHITE ,12,21-01-2010, £0.85 ,15126,United Kingdom
495215,85152,Numeric,HAND OVER THE CHOCOLATE   SIGN ,6,21-01-2010, £2.10 ,15126,United Kingdom
495215,22294,Numeric,HEART FILIGREE DOVE  SMALL,24,21-01-2010, £1.25 ,15126,United Kingdom
495215,85131A,Other,BEADED PEARL HEART WHITE ON STICK,12,21-01-2010, £1.25 ,15126,United Kingdom
495216,21753,Numeric,UNKNOWN,2,21-01-2010, £-   ,Unknown,United Kingdom
495217,35813A,Other,UNKNOWN,12,21-01-2010, £-   ,Unknown,United Kingdom
495219,37445A,Other,UNKNOWN,1,21-01-2010, £-   ,Unknown,United Kingdom
495220,37445C,Other,UNKNOWN,16,21-01-2010, £-   ,Unknown,United Kingdom
495218,37365Y,Other,UNKNOWN,148,21-01-2010, £-   ,Unknown,United Kingdom
495221,37445D,Other,UNKNOWN,10,21-01-2010, £-   ,Unknown,United Kingdom
495222,37350,Numeric,UNKNOWN,121,21-01-2010, £-   ,Unknown,United Kingdom
495223,37353,Numeric,UNKNOWN,179,21-01-2010, £-   ,Unknown,United Kingdom
495225,21190,Numeric,PINK HEARTS PAPER GARLAND,2,21-01-2010, £1.65 ,17180,United Kingdom
495225,22260,Numeric,FELT EGG COSY BLUE RABBIT ,4,21-01-2010, £0.85 ,17180,United Kingdom
495225,21122,Numeric,SET/10 PINK SPOTTY PARTY CANDLES,24,21-01-2010, £1.25 ,17180,United Kingdom
495225,72789,Numeric,BASKET/8 SCENTED LOVE TOKEN CANDLES,1,21-01-2010, £3.75 ,17180,United Kingdom
495225,22348,Numeric,TEA BAG PLATE RED SPOTTY ,2,21-01-2010, £0.85 ,17180,United Kingdom
495225,37502,Numeric,TEA TIME MUG IN GIFT BOX,1,21-01-2010, £2.95 ,17180,United Kingdom
495225,21232,Numeric,STRAWBERRY CERAMIC TRINKET BOX,8,21-01-2010, £1.25 ,17180,United Kingdom
495225,85038,Numeric,6 CHOCOLATE LOVE HEART T-LIGHTS,2,21-01-2010, £2.10 ,17180,United Kingdom
495225,37450,Numeric,CERAMIC CAKE BOWL + HANGING CAKES,2,21-01-2010, £2.95 ,17180,United Kingdom
495225,22054,Numeric,MINI CAKE STAND HANGING HEARTS,2,21-01-2010, £1.65 ,17180,United Kingdom
495225,22055,Numeric,MINI CAKE STAND  HANGING STRAWBERY,1,21-01-2010, £1.65 ,17180,United Kingdom
495225,22066,Numeric,LOVE HEART TRINKET POT,4,21-01-2010, £1.45 ,17180,United Kingdom
495225,22062,Numeric,CERAMIC BOWL WITH LOVE HEART DESIGN,2,21-01-2010, £2.95 ,17180,United Kingdom
495225,22063,Numeric,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,21-01-2010, £2.95 ,17180,United Kingdom
495225,22215,Numeric,CAKE STAND WHITE TWO TIER LACE,1,21-01-2010, £8.50 ,17180,United Kingdom
495225,22058,Numeric,CERAMIC LOVE HEARTS DESIGN MUG,8,21-01-2010, £1.49 ,17180,United Kingdom
495225,37448,Numeric,CERAMIC CAKE DESIGN SPOTTED MUG,8,21-01-2010, £1.49 ,17180,United Kingdom
495225,22059,Numeric,CERAMIC STRWBERRY DESIGN MUG,8,21-01-2010, £1.49 ,17180,United Kingdom
495225,22218,Numeric,CAKE STAND LACE WHITE,1,21-01-2010, £4.25 ,17180,United Kingdom
